avg_energy_usage,avg_water_usage,avg_transport_distance,avg_recycling_percentage,avg_efficiency,total_energy_usage,total_water_usage,product_lifetime,reuse_percentage,recycle_percentage,landfill_percentage,metal_type,production_route,region,sustainability_score,circularity_index,co2_emissions
10.78,5.79,866.0,88.2,97.7,9132.44,4801.81,1,19.3,1.7,79.0,Zinc,Secondary,Africa,3.98,0.21,935.8
3.98,7.02,881.2,89.2,67.5,3638.64,1577.75,7,44.0,20.2,35.8,Copper,Secondary,North America,5.24,0.64,534.62
11.86,12.63,627.6,19.6,81.9,6330.67,6206.33,15,49.0,48.3,2.7,Lead,Primary,Europe,7.32,0.97,426.7
10.18,2.68,1526.6,61.4,95.2,7223.33,168.77,17,19.6,36.5,43.9,Iron Ore,Primary,Europe,5.66,0.56,461.54
17.2,11.29,1873.0,8.8,65.6,2686.82,5730.78,29,44.3,15.0,40.7,Copper,Secondary,Asia,4.93,0.59,400.34
3.77,8.44,1882.1,39.2,96.9,2213.08,869.71,8,25.5,28.8,45.7,Zinc,Secondary,Africa,5.62,0.54,292.0
10.79,5.03,357.8,71.3,96.0,3088.72,4923.55,26,35.9,30.0,34.1,Aluminum,Primary,Oceania,6.17,0.66,353.75
4.7,7.9,1750.7,65.9,93.6,2162.62,6328.39,28,2.3,1.2,96.5,Lead,Secondary,Asia,2.98,0.04,157.58
7.84,5.2,1477.5,62.5,68.2,5114.41,2681.15,2,27.9,8.9,63.2,Steel,Secondary,Oceania,3.89,0.37,571.04
15.27,9.35,513.1,28.3,84.1,4491.47,1236.61,26,3.5,27.6,68.9,Steel,Primary,Asia,4.08,0.31,756.63
10.57,7.07,143.9,37.8,88.9,1052.52,4332.66,13,13.4,20.1,66.5,Titanium,Primary,North America,4.34,0.34,193.08
8.77,3.3,543.3,10.3,97.5,523.76,2543.72,12,28.3,9.5,62.2,Steel,Primary,Asia,4.81,0.38,81.39
9.1,2.63,1825.3,71.9,66.9,646.57,608.01,5,40.4,38.6,21.0,Zinc,Primary,Asia,5.96,0.79,38.14
10.27,8.65,1270.0,50.4,89.1,594.96,5101.75,13,28.0,24.4,47.6,Zinc,Secondary,Africa,5.29,0.52,89.58
16.13,13.63,1444.9,70.9,72.9,2497.53,11224.31,6,46.8,15.5,37.7,Zinc,Primary,Africa,5.3,0.62,215.16
18.06,5.82,521.7,24.9,66.7,5011.91,4538.64,25,40.5,8.1,51.4,Iron Ore,Primary,Oceania,4.43,0.49,487.6
19.2,11.26,1441.6,32.4,76.0,4995.08,9152.61,15,7.8,30.6,61.6,Titanium,Primary,Africa,4.2,0.38,396.51
16.16,10.22,66.0,33.4,90.2,15957.3,9048.35,23,19.4,33.3,47.3,Iron Ore,Primary,Asia,5.34,0.53,2654.71
7.68,14.04,756.9,2.6,77.7,2616.62,13208.8,22,33.4,33.5,33.1,Lead,Secondary,Africa,5.68,0.67,385.4
14.39,12.49,1257.2,34.1,80.4,2461.41,5436.21,21,46.9,11.0,42.1,Steel,Secondary,Africa,5.31,0.58,348.97
9.88,8.93,300.7,80.3,97.8,5614.65,5271.65,22,49.4,29.8,20.8,Lead,Primary,South America,6.89,0.79,843.3
6.58,10.2,1647.8,89.7,75.2,5692.09,8171.49,11,38.2,45.3,16.5,Steel,Primary,South America,6.43,0.84,486.76
17.14,13.58,477.7,51.8,83.4,11897.86,9672.8,4,28.7,17.7,53.6,Aluminum,Primary,Europe,4.82,0.46,1388.44
2.69,6.59,1308.0,45.6,73.9,891.14,6561.95,1,37.8,10.5,51.7,Iron Ore,Primary,North America,4.63,0.48,129.2
18.23,5.58,816.3,3.1,74.9,10637.85,351.51,15,13.7,38.6,47.7,Copper,Secondary,North America,4.86,0.52,1547.69
10.31,1.15,1196.1,87.9,86.4,7517.16,445.48,12,14.2,8.8,77.0,Lead,Secondary,Africa,3.74,0.23,1268.73
13.47,12.57,223.8,1.3,95.6,9990.69,3984.39,9,32.7,12.7,54.6,Aluminum,Secondary,Europe,5.14,0.45,929.79
13.87,12.21,43.7,94.5,80.6,9476.14,3653.23,11,43.6,5.0,51.4,Iron Ore,Secondary,Europe,4.85,0.49,1568.78
18.11,2.46,1820.0,48.9,89.2,15887.36,643.05,5,48.5,13.4,38.1,Zinc,Primary,Oceania,5.77,0.62,1843.37
13.46,9.08,546.6,34.2,63.4,11799.04,6570.9,24,17.1,20.5,62.4,Titanium,Secondary,South America,3.78,0.38,1776.06
13.05,7.5,1641.2,92.4,68.0,7829.87,978.91,7,39.8,3.2,57.0,Lead,Secondary,Europe,4.19,0.43,926.73
3.2,2.66,1998.7,2.4,79.1,1466.76,2007.05,8,42.6,43.6,13.8,Iron Ore,Primary,Asia,6.68,0.86,282.05
11.33,14.73,430.7,58.1,60.8,7472.04,10439.95,1,31.2,25.7,43.1,Titanium,Secondary,Oceania,4.67,0.57,574.57
4.7,4.01,537.7,54.9,69.6,3888.32,1155.94,25,17.4,29.4,53.2,Lead,Secondary,Africa,4.43,0.47,588.11
15.27,1.94,1329.1,21.9,79.7,845.49,562.97,1,31.0,18.6,50.4,Titanium,Secondary,Asia,4.87,0.5,115.39
11.22,9.33,1931.2,42.9,60.6,11134.7,6040.41,3,29.2,33.5,37.3,Lead,Primary,North America,4.95,0.63,845.23
14.24,11.34,1832.5,65.2,70.1,3186.19,8777.87,8,30.3,21.6,48.1,Steel,Primary,South America,4.7,0.52,190.86
2.75,1.45,1010.7,72.7,79.5,1366.03,1279.86,28,31.0,38.1,30.9,Copper,Primary,Asia,5.84,0.69,232.05
3.53,10.22,1592.3,0.1,81.8,3100.85,8784.42,11,42.4,41.1,16.5,Lead,Primary,Africa,6.63,0.84,228.28
14.89,8.45,280.1,93.7,95.2,3927.81,8168.1,1,8.5,33.6,57.9,Iron Ore,Secondary,Asia,4.96,0.42,306.27
3.3,2.45,1955.1,16.5,84.5,1659.75,1475.67,14,18.4,24.6,57.0,Copper,Secondary,Asia,4.69,0.43,326.58
3.28,3.42,1929.1,23.4,75.8,577.13,3123.22,1,29.3,39.1,31.6,Titanium,Primary,Europe,5.69,0.68,90.95
2.22,8.95,335.8,26.3,95.4,944.22,7321.88,6,14.2,24.7,61.1,Steel,Primary,South America,4.81,0.39,82.69
19.22,5.15,605.9,3.8,89.8,4195.32,4634.66,21,48.9,5.6,45.5,Lead,Primary,North America,5.42,0.55,581.65
15.28,14.14,209.3,12.3,67.6,6042.42,863.18,27,13.2,5.8,81.0,Copper,Secondary,Africa,2.98,0.19,786.22
8.36,12.46,550.7,98.6,65.0,3384.05,12056.39,6,23.5,47.4,29.1,Aluminum,Secondary,Oceania,5.5,0.71,597.86
7.34,14.77,1633.8,31.5,85.7,7292.38,7382.84,3,43.9,10.7,45.4,Titanium,Primary,Oceania,5.3,0.55,1162.39
8.29,4.64,762.8,11.5,81.3,8249.15,3750.39,10,4.0,40.8,55.2,Aluminum,Primary,Africa,4.68,0.45,1441.61
15.94,14.58,185.9,10.7,90.0,2535.21,2490.9,12,41.0,12.3,46.7,Zinc,Primary,North America,5.36,0.53,207.19
13.9,7.04,691.0,71.9,88.1,10281.42,3000.05,10,28.6,21.5,49.9,Copper,Primary,Africa,5.15,0.5,1501.43
5.33,5.87,1963.0,85.5,83.8,528.51,1807.3,22,1.6,32.7,65.7,Copper,Primary,Europe,4.23,0.34,29.62
5.13,1.7,1263.1,25.7,97.5,403.64,556.03,2,45.1,7.9,47.0,Copper,Primary,Oceania,5.57,0.53,24.36
3.77,1.74,838.2,2.1,80.3,565.75,290.74,24,2.0,36.9,61.1,Zinc,Primary,Oceania,4.35,0.39,88.84
13.89,10.69,341.4,22.3,64.3,13434.57,8717.43,28,25.8,34.5,39.7,Iron Ore,Primary,Asia,4.94,0.6,720.94
15.76,7.41,1972.5,5.7,91.5,14874.61,435.56,22,2.5,27.2,70.3,Titanium,Secondary,Europe,4.23,0.3,2037.3
6.77,4.17,1643.5,10.3,69.6,1585.75,1446.49,13,3.6,28.3,68.1,Titanium,Primary,Oceania,3.68,0.32,279.19
2.38,9.6,570.1,43.2,89.5,484.54,2070.62,16,44.4,5.3,50.3,Lead,Secondary,Europe,5.17,0.5,51.84
3.48,4.54,149.4,23.0,96.4,969.21,2767.52,13,38.3,21.8,39.9,Lead,Primary,Europe,5.9,0.6,54.98
19.42,9.09,122.7,51.6,86.5,10482.33,2650.1,4,9.8,4.3,85.9,Lead,Secondary,North America,3.3,0.14,1646.53
7.32,6.03,249.6,25.3,82.6,4327.73,1785.17,4,31.0,15.4,53.6,Titanium,Primary,Oceania,4.8,0.46,819.9
15.85,12.53,1165.7,94.1,77.5,4129.14,6439.43,11,39.7,45.0,15.3,Iron Ore,Primary,South America,6.56,0.85,650.65
13.24,12.49,1858.2,90.6,73.8,10178.8,8368.98,23,44.5,28.7,26.8,Copper,Secondary,North America,5.87,0.73,1392.12
8.87,7.68,998.5,56.7,73.4,3051.95,1269.04,14,23.4,37.1,39.5,Copper,Primary,North America,5.23,0.6,257.9
5.7,5.91,1687.5,35.4,84.2,5278.34,1280.91,3,44.9,28.7,26.4,Zinc,Secondary,Europe,6.21,0.74,276.09
4.18,6.08,897.3,38.1,88.5,2816.85,1731.68,27,25.4,9.7,64.9,Aluminum,Secondary,South America,4.41,0.35,434.36
13.07,12.28,1420.1,41.2,85.8,6071.45,11973.75,19,34.4,29.7,35.9,Iron Ore,Secondary,North America,5.78,0.64,513.97
15.94,5.59,1466.4,72.8,67.5,12758.64,2388.58,22,49.0,37.8,13.2,Steel,Primary,South America,6.36,0.87,2280.28
13.59,3.93,356.2,45.2,78.8,11239.19,2432.83,25,11.8,6.9,81.3,Iron Ore,Secondary,Oceania,3.3,0.19,1348.19
11.55,2.19,728.8,85.7,90.1,3764.81,612.03,1,8.4,40.8,50.8,Zinc,Primary,Europe,5.16,0.49,487.9
2.76,7.53,1278.2,94.4,78.1,1028.73,3885.0,5,17.1,27.8,55.1,Aluminum,Secondary,North America,4.59,0.45,167.78
19.43,7.75,150.7,33.6,80.4,18247.83,933.2,17,8.2,0.2,91.6,Aluminum,Primary,South America,2.83,0.08,3045.83
16.38,12.77,729.5,56.1,89.3,3382.54,1059.97,1,14.2,26.0,59.8,Lead,Secondary,Africa,4.69,0.4,495.2
7.27,4.1,1074.3,9.5,85.1,654.61,2030.72,19,37.1,19.8,43.1,Lead,Secondary,North America,5.4,0.57,124.88
19.64,6.33,1992.5,20.0,75.6,9453.76,2713.84,19,23.9,14.8,61.3,Aluminum,Primary,North America,4.2,0.39,1865.65
12.83,12.32,954.3,41.3,94.0,10407.05,2218.05,4,18.8,38.6,42.6,Copper,Primary,North America,5.69,0.57,1998.5
12.48,12.53,1634.0,20.6,66.2,9772.9,8811.36,19,18.4,45.0,36.6,Steel,Primary,South America,5.16,0.63,1696.84
15.47,6.38,869.8,87.7,97.8,14287.38,6336.99,6,9.7,38.1,52.2,Aluminum,Primary,Asia,5.32,0.48,2226.6
16.61,7.43,1594.8,15.8,64.5,9244.14,3164.17,28,22.4,42.3,35.3,Titanium,Primary,Oceania,5.17,0.65,1381.99
13.82,5.25,1194.9,45.6,60.6,2004.75,3377.49,15,31.2,45.4,23.4,Copper,Primary,North America,5.65,0.77,131.44
4.31,14.06,1774.3,60.6,93.8,2625.89,13565.47,4,7.0,45.6,47.4,Steel,Primary,Africa,5.44,0.53,238.23
8.09,2.66,827.8,69.2,69.3,6386.86,2234.29,24,48.6,5.7,45.7,Titanium,Primary,Africa,4.79,0.54,324.79
18.71,14.07,1212.6,38.3,87.7,2594.36,6899.57,1,22.2,22.8,55.0,Steel,Primary,Europe,4.88,0.45,183.19
6.04,10.57,1263.7,86.9,90.8,1292.71,7934.0,24,47.4,0.0,52.6,Zinc,Secondary,Asia,5.09,0.47,149.8
8.7,8.44,840.6,56.8,92.6,536.58,1449.39,27,6.7,25.3,68.0,Steel,Secondary,Asia,4.38,0.32,38.62
9.78,1.46,297.2,44.0,97.7,6004.63,783.29,17,38.4,46.2,15.4,Titanium,Secondary,South America,7.16,0.85,1112.35
9.91,7.66,196.2,6.7,71.2,8843.66,2413.72,11,30.9,10.0,59.1,Iron Ore,Secondary,Europe,4.18,0.41,1510.98
13.03,6.71,43.2,46.5,87.0,8953.31,1362.84,17,41.0,32.0,27.0,Steel,Primary,South America,6.26,0.73,543.84
18.98,3.26,1748.3,82.1,64.4,18656.16,1483.19,23,30.0,32.2,37.8,Iron Ore,Secondary,Europe,5.04,0.62,1629.37
6.33,10.19,480.6,61.5,75.5,695.55,1777.79,1,48.1,8.0,43.9,Steel,Secondary,Oceania,5.07,0.56,120.23
4.19,14.6,430.9,83.2,92.2,3803.9,10424.92,9,31.3,11.9,56.8,Zinc,Secondary,Asia,4.93,0.43,648.4
5.55,8.87,1474.7,49.4,74.0,4569.68,4288.01,14,39.2,23.1,37.7,Titanium,Primary,Oceania,5.34,0.62,876.54
17.96,11.01,646.8,11.8,82.5,6259.59,6106.01,15,43.9,9.4,46.7,Steel,Primary,South America,5.14,0.53,1249.62
13.62,1.96,1017.0,1.4,79.1,13277.46,370.55,24,35.7,29.2,35.1,Aluminum,Secondary,Europe,5.62,0.65,2608.23
7.15,6.85,333.4,30.3,84.5,2313.32,1252.06,29,26.2,24.2,49.6,Zinc,Secondary,Asia,5.06,0.5,257.98
16.69,2.63,1919.9,69.8,97.0,14934.87,1589.16,1,13.6,26.0,60.4,Aluminum,Secondary,Asia,4.89,0.4,1307.54
17.5,9.58,1704.6,79.0,62.1,15517.45,9443.57,2,42.7,6.7,50.6,Zinc,Primary,North America,4.33,0.49,2541.16
17.24,14.14,1728.9,29.6,81.8,13270.92,1999.93,18,24.0,25.9,50.1,Zinc,Secondary,South America,4.95,0.5,1259.29
18.54,10.26,819.5,49.6,92.8,10851.41,3298.02,18,31.0,2.5,66.5,Lead,Secondary,North America,4.46,0.34,1855.16
6.54,2.08,1527.1,42.1,78.3,1072.58,1822.05,6,4.0,44.1,51.9,Steel,Primary,Asia,4.75,0.48,139.54
15.59,5.97,296.3,41.1,63.0,8658.27,708.39,20,24.9,17.2,57.9,Titanium,Secondary,South America,3.99,0.42,1464.02
10.29,8.71,27.2,23.1,81.3,4002.36,7683.02,8,34.9,42.8,22.3,Lead,Secondary,South America,6.32,0.78,365.74
17.16,6.64,49.7,13.6,72.6,13772.72,3639.2,1,29.2,35.1,35.7,Titanium,Secondary,Oceania,5.39,0.64,1738.17
15.11,12.67,1177.3,19.7,65.9,11638.07,5547.6,15,22.4,38.3,39.3,Copper,Secondary,Africa,5.01,0.61,1566.53
15.98,12.41,916.2,5.5,92.3,14623.01,4271.48,10,11.2,15.7,73.1,Titanium,Secondary,Europe,4.11,0.27,2799.81
13.81,9.57,1040.9,19.8,79.8,885.06,3179.74,4,15.5,11.4,73.1,Iron Ore,Secondary,Africa,3.74,0.27,79.65
5.19,6.23,24.9,0.9,95.5,4248.78,2121.39,10,35.0,20.3,44.7,Steel,Secondary,Africa,5.63,0.55,809.41
11.81,4.57,851.1,62.7,90.6,11119.58,4069.87,11,11.2,1.2,87.6,Aluminum,Secondary,Asia,3.34,0.12,1898.43
19.72,2.48,1439.0,31.6,86.3,15772.75,1829.26,5,31.1,45.9,23.0,Titanium,Primary,Oceania,6.44,0.77,2517.87
18.87,5.97,891.0,97.3,60.2,3277.43,4096.83,9,29.5,19.4,51.1,Aluminum,Secondary,Europe,4.25,0.49,550.71
2.78,6.78,1467.1,19.4,76.3,353.66,5483.74,5,48.5,49.4,2.1,Copper,Secondary,Africa,7.18,0.98,49.8
4.97,10.46,473.7,34.6,67.5,346.92,3077.95,29,3.0,38.1,58.9,Steel,Secondary,Africa,4.08,0.41,30.05
4.37,10.21,1628.2,35.8,94.6,2828.74,6505.21,11,5.4,4.0,90.6,Titanium,Primary,South America,3.31,0.09,221.84
15.07,1.98,1181.0,0.8,66.6,9768.21,964.38,3,25.3,33.0,41.7,Lead,Secondary,Asia,4.91,0.58,1757.8
16.72,6.53,429.4,83.9,70.9,16512.14,5180.38,27,26.4,13.5,60.1,Aluminum,Primary,Africa,4.12,0.4,2621.65
5.84,3.54,481.1,3.2,79.6,2500.34,1217.03,4,2.0,12.2,85.8,Lead,Secondary,Europe,3.1,0.14,204.98
11.11,3.2,1259.8,94.0,70.0,4058.6,2115.26,10,41.3,12.8,45.9,Zinc,Primary,North America,4.81,0.54,577.39
17.13,12.58,1661.6,89.2,68.0,11018.08,11172.32,7,24.7,45.8,29.5,Lead,Primary,North America,5.56,0.7,1290.57
15.19,1.59,837.1,53.6,82.8,12673.45,686.95,1,17.3,25.0,57.7,Titanium,Primary,Asia,4.6,0.42,935.28
11.76,6.87,524.0,54.4,63.4,11053.64,778.31,27,15.9,33.5,50.6,Copper,Secondary,North America,4.37,0.49,1434.53
12.63,3.35,1735.4,65.4,62.2,10267.79,1809.83,6,43.1,14.0,42.9,Lead,Secondary,South America,4.72,0.57,946.98
11.15,13.31,1341.8,38.7,74.1,5077.04,5040.15,8,9.8,26.1,64.1,Zinc,Primary,South America,4.02,0.36,327.15
7.36,8.8,901.7,64.7,87.4,4807.32,6059.8,17,8.0,17.5,74.5,Aluminum,Secondary,Europe,3.9,0.26,577.09
12.17,4.24,980.9,4.5,81.1,10508.6,4042.76,24,10.7,16.1,73.2,Aluminum,Primary,Oceania,3.77,0.27,1455.61
14.4,8.03,416.5,5.4,76.1,7431.54,4105.96,7,31.3,12.3,56.4,Steel,Secondary,Asia,4.46,0.44,423.87
17.72,11.24,1257.3,45.7,81.5,4533.7,5539.98,1,40.5,20.5,39.0,Lead,Secondary,Asia,5.5,0.61,500.13
13.45,14.41,723.9,55.0,73.9,2841.14,9681.44,9,16.5,33.0,50.5,Lead,Primary,North America,4.69,0.5,251.87
15.7,4.09,1991.3,88.8,95.6,787.35,606.64,11,8.7,11.1,80.2,Steel,Primary,Africa,3.86,0.2,42.99
4.88,13.41,965.6,10.5,62.1,3573.75,3900.04,19,10.5,48.3,41.2,Aluminum,Secondary,Africa,4.8,0.59,246.05
10.31,14.08,976.9,82.3,85.6,1603.64,12996.27,2,31.0,6.2,62.8,Zinc,Primary,Oceania,4.43,0.37,113.63
2.17,13.83,1136.0,21.0,93.9,611.17,9493.54,23,12.3,24.0,63.7,Lead,Primary,Africa,4.63,0.36,47.32
6.44,9.9,1834.3,39.4,90.5,2144.41,621.44,11,43.9,4.3,51.8,Steel,Secondary,Oceania,5.12,0.48,365.64
15.08,9.82,1603.6,31.7,67.0,8782.0,2399.95,3,5.2,1.1,93.7,Aluminum,Primary,Europe,2.33,0.06,1018.04
19.85,6.64,907.7,40.0,71.2,8496.98,4639.34,17,1.6,46.1,52.3,Zinc,Secondary,Asia,4.52,0.48,612.32
3.79,11.53,1440.2,15.0,87.2,2618.66,8949.35,10,4.4,40.5,55.1,Iron Ore,Secondary,North America,4.86,0.45,170.33
9.23,8.44,1176.6,50.4,63.2,949.37,7155.99,29,42.3,34.7,23.0,Titanium,Primary,Europe,5.75,0.77,89.9
16.4,10.48,989.8,80.2,90.9,2750.97,3432.91,3,32.6,43.3,24.1,Lead,Primary,South America,6.52,0.76,466.85
5.67,7.0,392.7,44.2,87.3,2972.5,6541.34,22,47.9,40.1,12.0,Iron Ore,Primary,South America,7.02,0.88,311.13
11.99,11.24,933.2,49.1,87.7,4437.7,6466.37,3,16.8,32.4,50.8,Iron Ore,Secondary,South America,5.09,0.49,328.32
15.2,12.54,499.2,84.9,63.8,5031.54,8924.87,21,10.6,42.4,47.0,Titanium,Primary,Oceania,4.56,0.53,556.58
13.09,3.05,1830.5,70.6,87.3,1488.03,1881.55,25,28.1,19.5,52.4,Aluminum,Secondary,Oceania,5.0,0.48,198.35
5.38,12.66,677.5,49.0,85.8,4847.02,2109.19,7,26.9,27.6,45.5,Aluminum,Primary,Asia,5.3,0.55,263.86
8.4,8.56,1905.0,25.8,91.6,5940.71,8260.05,2,29.6,38.8,31.6,Steel,Primary,South America,6.17,0.68,856.33
16.11,12.83,1070.8,88.5,61.6,2666.81,2139.17,1,17.4,4.2,78.4,Copper,Secondary,Oceania,2.93,0.22,291.39
11.98,7.04,1266.8,57.7,60.9,1339.29,2056.65,7,0.3,42.9,56.8,Aluminum,Primary,Oceania,3.99,0.43,68.92
2.09,6.31,1090.5,22.1,74.2,2040.11,5192.79,20,1.8,7.8,90.4,Titanium,Primary,Africa,2.71,0.1,308.23
15.7,13.81,267.5,26.9,65.7,10944.69,8806.18,11,33.2,43.2,23.6,Copper,Secondary,Oceania,5.79,0.76,1716.76
2.64,4.52,757.9,80.3,81.2,1178.98,3825.01,23,26.2,15.6,58.2,Titanium,Primary,South America,4.53,0.42,170.16
15.42,12.82,207.3,4.4,94.9,11050.66,6922.15,6,41.1,16.3,42.6,Titanium,Primary,Europe,5.72,0.57,1119.32
5.64,7.78,1249.7,99.2,74.9,4334.43,3175.36,23,15.0,3.7,81.3,Titanium,Secondary,South America,3.18,0.19,561.05
19.25,8.2,899.3,13.0,92.1,15226.06,7591.18,4,40.8,44.3,14.9,Lead,Primary,Africa,7.02,0.85,1645.54
8.62,5.32,1558.2,79.6,60.0,4344.34,449.22,19,21.3,8.7,70.0,Lead,Primary,South America,3.3,0.3,673.78
7.88,9.02,448.7,39.5,66.4,3612.1,7787.18,28,4.8,31.5,63.7,Copper,Secondary,North America,3.81,0.36,496.8
4.68,5.55,337.5,49.2,61.2,283.03,1494.49,21,48.9,32.2,18.9,Iron Ore,Primary,Africa,5.89,0.81,17.62
7.5,1.55,818.6,88.1,72.5,6976.72,1327.26,19,25.6,14.1,60.3,Lead,Primary,Asia,4.16,0.4,1021.84
17.78,4.81,1853.9,41.3,94.5,11079.47,876.56,14,31.5,49.3,19.2,Zinc,Primary,South America,6.88,0.81,1696.11
19.93,1.09,1423.7,53.7,63.7,4842.92,655.32,3,33.5,3.2,63.3,Titanium,Secondary,Oceania,3.75,0.37,511.44
8.63,14.7,843.7,4.9,83.0,7970.87,13137.43,4,18.1,30.4,51.5,Lead,Primary,Europe,4.91,0.48,1445.66
10.07,14.52,1039.4,0.2,77.2,9256.2,7258.01,8,37.4,24.0,38.6,Steel,Secondary,South America,5.39,0.61,1633.28
15.0,6.53,177.6,24.5,95.7,14845.87,4957.83,18,43.5,12.3,44.2,Aluminum,Primary,Europe,5.66,0.56,1132.37
17.95,11.2,1969.3,68.1,64.7,15802.35,9121.71,4,19.4,8.2,72.4,Zinc,Primary,North America,3.32,0.28,2933.55
12.67,5.84,1336.2,12.1,68.1,12643.33,4378.07,11,32.9,36.9,30.2,Aluminum,Primary,Asia,5.53,0.7,1468.28
9.05,10.4,578.0,11.4,61.1,2556.19,9662.26,16,37.9,45.8,16.3,Aluminum,Primary,Oceania,6.02,0.84,405.32
9.43,12.28,1175.8,41.1,76.5,8016.79,5826.77,3,9.5,5.4,85.1,Copper,Primary,Africa,3.04,0.15,1379.81
14.52,14.25,227.9,64.8,70.6,12078.85,3056.19,7,16.6,9.7,73.7,Steel,Primary,Africa,3.43,0.26,1519.12
2.06,6.6,1932.0,71.2,93.1,554.95,629.78,2,5.4,49.3,45.3,Steel,Primary,Asia,5.53,0.55,60.97
13.15,11.97,357.8,17.8,83.0,1887.23,3401.12,1,30.1,0.8,69.1,Zinc,Primary,North America,4.04,0.31,353.51
8.4,4.72,1299.6,8.0,83.3,8235.78,878.1,26,40.0,25.4,34.6,Steel,Primary,North America,5.77,0.65,696.98
16.3,14.86,498.5,94.0,80.2,5398.94,8619.56,1,30.5,25.8,43.7,Steel,Secondary,South America,5.22,0.56,478.05
3.67,1.36,1437.9,26.1,63.5,3219.86,306.95,6,9.0,13.2,77.8,Steel,Primary,North America,3.01,0.22,335.65
12.59,9.45,1555.9,85.3,76.9,678.86,822.03,19,27.3,33.2,39.5,Zinc,Secondary,South America,5.33,0.6,121.46
10.66,10.23,1350.1,86.3,98.0,745.92,861.27,7,41.7,47.2,11.1,Iron Ore,Secondary,Europe,7.38,0.89,142.34
13.56,10.63,1232.9,77.3,91.7,6679.35,8929.1,24,15.1,22.5,62.4,Steel,Primary,Asia,4.63,0.38,554.45
3.17,2.69,1786.0,16.9,94.0,877.39,1645.95,5,41.6,37.5,20.9,Lead,Secondary,Europe,6.78,0.79,157.56
12.44,14.14,166.5,82.2,91.3,8774.54,5517.16,21,39.2,32.3,28.5,Steel,Secondary,Europe,6.31,0.72,778.57
12.11,3.54,668.5,76.9,63.9,7112.03,3184.29,28,1.1,23.6,75.3,Copper,Secondary,Europe,3.15,0.25,1391.09
12.09,9.72,504.1,59.7,68.6,1494.46,1134.2,18,12.0,2.5,85.5,Copper,Secondary,Europe,2.78,0.14,208.64
12.86,4.12,1976.1,33.7,60.1,2629.83,4042.98,24,27.1,37.1,35.8,Lead,Primary,Africa,5.01,0.64,134.29
14.18,5.3,784.9,26.3,71.5,5936.41,3368.03,26,35.9,18.2,45.9,Steel,Secondary,North America,4.85,0.54,327.21
16.49,8.65,1467.9,12.2,64.1,3732.08,1940.12,13,44.0,11.2,44.8,Iron Ore,Primary,Asia,4.68,0.55,269.17
6.86,6.84,1372.6,51.0,78.0,5505.91,4754.59,1,32.1,47.4,20.5,Steel,Secondary,Asia,6.32,0.8,430.21
16.85,3.24,432.0,58.5,85.7,7502.74,2511.69,10,19.0,38.7,42.3,Lead,Secondary,Oceania,5.46,0.58,1239.02
10.97,3.39,485.6,35.9,93.2,1522.2,1552.2,9,9.2,48.1,42.7,Steel,Secondary,Europe,5.66,0.57,126.97
3.39,6.85,569.8,47.5,88.5,1729.33,5949.57,17,38.0,12.8,49.2,Steel,Primary,Asia,5.2,0.51,337.86
3.05,11.6,828.1,36.4,95.7,415.7,2241.07,1,10.3,41.8,47.9,Titanium,Primary,South America,5.48,0.52,60.45
8.02,13.57,476.3,64.1,62.0,1383.37,4273.13,1,34.8,30.4,34.8,Iron Ore,Primary,Asia,5.12,0.65,212.87
16.13,2.18,49.1,90.1,60.5,4478.16,302.62,7,9.1,49.1,41.8,Aluminum,Primary,Europe,4.73,0.58,370.22
14.74,6.5,1760.0,16.4,85.1,12772.97,1627.17,4,4.6,47.3,48.1,Lead,Secondary,Asia,5.15,0.52,2349.03
16.2,2.4,1931.6,38.1,71.0,15039.79,664.3,28,12.6,48.6,38.8,Steel,Primary,North America,5.19,0.61,2258.56
11.31,1.23,689.7,14.1,69.6,9443.23,1133.75,23,14.2,47.6,38.2,Lead,Secondary,Europe,5.18,0.62,1696.58
9.92,10.26,683.6,62.5,72.6,3644.34,1274.34,21,32.4,0.4,67.2,Aluminum,Primary,Africa,3.82,0.33,705.08
4.65,9.43,24.1,72.9,70.3,1436.03,4300.5,12,8.0,37.1,54.9,Iron Ore,Secondary,North America,4.36,0.45,98.87
7.91,3.28,1363.7,93.2,79.4,4522.13,1822.95,16,46.5,13.6,39.9,Lead,Secondary,Asia,5.39,0.6,291.62
9.81,4.27,1652.6,27.9,76.7,7217.81,3859.05,14,27.7,35.3,37.0,Steel,Primary,Africa,5.45,0.63,1230.72
3.59,1.33,301.8,95.0,79.5,3567.4,1327.09,23,24.5,49.0,26.5,Aluminum,Secondary,Oceania,6.06,0.74,641.84
5.97,12.69,327.7,6.3,85.6,1044.7,9716.97,10,21.7,2.0,76.3,Lead,Secondary,North America,3.75,0.24,143.71
12.77,14.65,1582.3,60.3,74.7,1236.49,14243.48,14,28.3,28.3,43.4,Zinc,Secondary,Oceania,5.07,0.57,129.71
15.24,2.9,1236.4,5.7,69.5,10814.88,2313.46,7,1.1,36.7,62.2,Aluminum,Secondary,South America,3.97,0.38,1599.46
19.97,4.24,99.3,89.4,66.3,16787.07,4091.78,4,49.5,12.7,37.8,Iron Ore,Secondary,North America,5.1,0.62,1609.03
18.8,13.16,1248.9,53.0,73.3,16055.79,9500.3,2,27.9,11.3,60.8,Steel,Primary,Africa,4.16,0.39,1376.91
